interval,cdf
5.200000000000004,0.9294605146548076
5.300000000000004,0.930504435165151
5.400000000000004,0.9313327850920965
5.5000000000000036,0.9319834888901308
5.600000000000004,0.9325982642575988
5.700000000000005,0.933219027696828
5.800000000000004,0.9337020654855528
5.900000000000004,0.934233007848366
6.000000000000004,0.9346861052782857
6.100000000000005,0.9352749323347891
6.200000000000005,0.935763958195275
6.300000000000004,0.9362689522471237
6.400000000000005,0.9368038866577777
6.500000000000005,0.9372649681833787
6.600000000000005,0.9376502008000064
6.700000000000005,0.9381791471388993
6.800000000000005,0.938672165047226
6.900000000000006,0.9391472187402694
7.000000000000005,0.9395524115961006
7.100000000000005,0.9399296601170468
7.2000000000000055,0.9403049126140728
7.300000000000006,0.9407420418526296
7.400000000000006,0.9411791710911863
7.500000000000005,0.9415464394925309
7.600000000000006,0.9420813739031848
7.700000000000006,0.9424446502566887
7.800000000000006,0.9428538351603606
7.900000000000006,0.9432370717530679
8.000000000000007,0.9436562367763415
8.100000000000007,0.9440534455364913
8.200000000000006,0.944466622488004
8.300000000000006,0.9448398789611094
8.400000000000006,0.9452031553146133
8.500000000000007,0.9455764117877189
8.600000000000007,0.9458658352561697
8.700000000000006,0.946243083777116
8.800000000000008,0.9466263203698233
8.900000000000007,0.9473728333160345
9.000000000000007,0.9478219386981134
9.100000000000007,0.9480714416881572
9.200000000000006,0.9484087697306964
9.300000000000008,0.9487041812709084
9.400000000000007,0.9489896126915185
9.500000000000007,0.9492530878490048
9.600000000000009,0.9495784397480219
9.700000000000008,0.9498359268337472
9.800000000000008,0.950085429823791
9.900000000000007,0.9503309407659941
10.0,0.9506423204975688
11.0,0.9532092072591398
12.0,0.9553948534519238
13.0,0.9571453664300713
14.0,0.9588918873603781
15.0,0.9603729371092783
16.0,0.9623130723598592
17.0,0.9636224640516092
18.0,0.9650356489872175
19.0,0.9661374541912511
20.0,0.9670576212185327
21.0,0.9679658121022923
22.0,0.9688700109382111
23.0,0.9697043489369177
24.0,0.9705566511509074
25.0,0.9713410885516052
26.0,0.9721874026938339
27.0,0.9729259315443636
28.0,0.9735626631749554
29.0,0.9741335260161758
30.0,0.9747123729530774
31.0,0.975540722880023
32.0,0.9762093908933405
33.0,0.9769479197438702
34.0,0.9775247706568515
35.0,0.9779738760389305
36.0,0.9784130013014076
37.0,0.978716396937301
38.0,0.9791335659366542
39.0,0.9794209933811847
40.0,0.979724389017078
41.0,0.9800078244137678
42.0,0.980407029197838
43.0,0.9808202061493505
44.0,0.9811056375699606
45.0,0.9813212081533585
46.0,0.9816206117414111
47.0,0.9818401743726497
